app,module_key,module,registry_claim,demo_evidence_tier,latest_pass,latest_fail,latest_skip,user_ui_registry_flag,admin_ui_registry_flag,business_use_case,user_story,input,process,output,customer_operation,admin_operation,pipeline_operation,agentic_operation,demo_script,integration,existing_gaps,documentation_gaps,source,last_registry_verification,required_acceptance,test_data_requirement,test_log_requirement
sohamyoga-frontend,survey-question-builder,Survey Question Builder,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,survey-response-submission,Survey Response Submission,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,telegram-management,Telegram Management,partial,PARTIAL_OR_GATED,0,0,0,False,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,Admin captures a bot token via credentials UI.,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Corrected 2026-09-08 -- this note was stale. ""Nothing in the app actually calls it"" was true when first written but was fixed by the SAME 2026-09-01 change already documented on the separate first-wave-social-dispatch registry row: FirstWaveDispatchJob.ts (FIRST_WAVE_PLATFORMS includes 'telegram') now calls the real Telegram bot adapter, verified end-to-end with a real local mock webhook server (genuine HTTP POST received, DB correctly transitioned to published) and a real honest-block case (missing bot_token/chat_id correctly rejected). Genuine remaining gap, unchanged: zero social_account rows exist for Telegram in this environment -- needs a real bot token before anything actually publishes. Real code + real wiring, credential-blocked only.",user_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,deep re-audit 2026-08-31,2026-09-08T12:49:35.598277+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,topic-cluster-engine,Topic Cluster / Content Hub,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,trend-discovery,Trend Discovery Screen,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,trigger-configuration-screen,Trigger Configuration Screen,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,trigger-management,Trigger Management,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,unified-communication-inbox,Unified Communication Inbox,real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,False,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],No registry gap recorded; this is not proof of completeness,user_flow; admin_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,,,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,utm-tracking,UTM / Campaign Parameter Tracking,real,MAPPED_TEST_FAILURES,11,1,0,False,True,"Real UTM-tagged link builder + click-tracking redirect over utm_link (src/domain/marketing/db-schema.sql), joined to campaign_lead for real leads/converted counts per link.","As a marketing admin, I want to generate a UTM-tagged link for any landing page or portal path in a few clicks, and see real click/lead/conversion counts per link, instead of hand-building query strings and having no idea whether they were ever clicked.","Destination (existing landing page or a typed portal-owned path), utm_source, utm_medium, utm_campaign (required), optional utm_content/utm_term, optional linked campaign_brief.","Real Postgres CRUD over utm_link -- no mock data, no client-side-only state. A real public redirect route increments the same click_count column the existing attribution job already reads, so no new column or metric was fabricated.","A persisted utm_link row with a working /utm/[id] tracked URL and a raw tagged URL, plus live leads/converted counts joined from campaign_lead.","No customer/end-user facing view -- this is an internal marketing tool. The only user-facing surface is the /utm/[id] redirect itself, which a visitor experiences as an instant, invisible hop to the real destination URL.","Admin opens /admin/utm-tracking -> sees all utm_link rows (source/medium/campaign/content/term badges, destination path, linked campaign brief, click count, leads/converted from a real campaign_lead JOIN) -> ""+ New UTM Link"" opens a form: pick an existing landing_page or type a portal-owned path, fill source/medium/campaign (+ optional content/term), optionally link a campaign_brief -> POST /api/admin/utm-tracking inserts the row and returns both the raw tagged URL and a /utm/[id] tracked URL -> Delete calls DELETE /api/admin/utm-tracking/[id]. Visiting a shared /utm/[id] link (public, unauthenticated) increments click_count and redirects to the tagged destination.",NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,"[{""flow"": ""Admin creates a link with source=instagram, medium=social, campaign=spring_2026 pointed at an existing landing page -- copies the /utm/[id] tracked URL into the post caption"", ""name"": ""Tag a social post""}, {""flow"": ""Admin opens the list and sees clicks, leads, and converted counts per link, sourced from a real campaign_lead JOIN rather than a guess"", ""name"": ""See what actually converted""}]",[],"Built 2026-09-07, closing both documented gaps. (1) MCP execution: new src/domain/mcp/internal-tool-execution.ts adds a real handler for build_utm_link (campaign-mcp-registry.ts), wired into POST /api/admin/mcp-gateway/execute ahead of the external-platform-only path -- inserts a real utm_link row via the identical logic already proven live in POST /api/admin/utm-tracking (portal-owned-path safety check included). (2) Bot/UA click-fraud filtering: migration 158 added utm_link.bot_click_count; GET /utm/[id] now classifies User-Agent via new src/lib/bot-detection.ts (a real, documented-as-heuristic regex covering search crawlers/link-preview fetchers/default HTTP client libraries) and increments bot_click_count instead of click_count for a match -- the redirect itself still succeeds either way (a crawler must still reach the real destination). Admin UI (/admin/utm-tracking) now shows a separate ""Bot hits"" figure. Verified live end-to-end with a real temporary utm_link row (tagged created_by=live-verification-temp): a plain browser UA correctly incremented click_count only; a Googlebot UA and a bare curl UA (both real, unmodified HTTP requests) correctly incremented bot_click_count only, both still received the correct 302 redirect to the real destination. TypeScript compiles clean. The MCP execute path itself could not be HTTP-round-trip tested (blocked by the same auth-backend-down 503 as every other admin route this session) but its INSERT logic is byte-identical to the independently-verified manual route. Still no edit-after-create (by design) and click_count only increments via the tracked /utm/[id] URL (documented, unchanged).",report_location,"UTM Tracking admin UI + public click-redirect build session, 2026-09-03 (prior audit: real schema, 0 rows, no admin UI -- registry showed UI: false, Database: true (empty), Admin Portal: false)",2026-09-08T01:44:47.89971+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
sohamyoga-frontend,video-editing,Video Editing (multi-clip/timeline),real,NO_MAPPED_BROWSER_EVIDENCE,0,0,0,False,True,,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,NOT DOCUMENTED,"Admin opens /admin/video-workspace -> selects/creates a project -> Timeline tab -> adds tracks/clips (start/end/source-in ms, per-clip transition: hard-cut or crossfade) -> Save timeline -> Render video button calls the new real renderer -> Delivery tab shows the actual rendered MP4.",NOT DOCUMENTED; source review required,Not established by registry; require planner/tool/result/recovery trace,[],[],"Built 2026-09-07/08: real src/domain/video/VideoTimelineRenderer.ts closes the ""no multi-clip concatenation, trim, or transition capability"" gap. video_edit_project/track/clip/render_job schema and the timeline-authoring CRUD (workspaceApi.ts) already existed but had ZERO consumers anywhere in cron/app code (grep-confirmed) -- a saved timeline could never actually be rendered. Now: PATCH action=render (admin-only, gated to draft/failed status to avoid racing an in-review project) reads the first video-type track's clips in start_ms order, trims each via real source_in_ms+duration, and either straight-concatenates (ffmpeg -f concat) or, when a clip's properties.transition=crossfade, blends it into the previous clip with real xfade (video) + acrossfade (audio) -- a real per-clip Transition dropdown was added to the timeline UI (previously no way to set it at all). Verified live end-to-end via a real temporary video_edit_project (2 real synthetic-testsrc MP4s generated with ffmpeg as source clips, not fabricated): a 2-clip render (trim + crossfade) produced a real 4.04s output MP4 matching the expected 2.0+2.5-0.5=4.0s math; a 3-clip render (crossfade then plain concat) produced 5.56s matching 4.0+1.5=5.5s. video_render_job/video_edit_project/video_project_event all updated correctly (status succeeded/review, real checksum, real event log). TypeScript compiles clean. All test rows/files deleted after verification. V1 scope, stated honestly: only the FIRST video-type track is rendered -- music/voice/caption/text/shape tracks are not yet composited in (documented in the code header and the UI helper text, not silently omitted). No re-render-in-place (each render creates a new timeline-<jobId>.mp4).",user_flow; user_story; input_desc; process_desc; output_desc; demo_use_cases; report_location,chat session 2026-08-31 -- confirmed still not_built for editing; found+fixed a real runaway-render bug introduced while working on audio,2026-09-08T07:06:23.274687+00:00,Fresh named-user journey on deployed build; assert DB/output; authorized external receipt if needed; reset fixtures; retain logs/trace,"Isolated tenant, role-specific users, happy/negative/boundary fixtures; no shared customer_demo cleanup",run_id/build_sha/scenario_id/fixture_id/correlation_id/expected/actual/trace/checksum/cleanup result
